TIME,SUPPLY_VOLT_SET,SUPPLY_VOLT_MEASURE,CONV_VOLT_MEASURE,LOAD_VOLT_MEASURE,SUPPLY_CURRENT_SET,SUPPLY_CURRENT_MEASURE,CONV_CURRENT_MEASURE,LOAD_CURRENT_MEASURE,SUPPLY_POWER_SET,SUPPLY_POWER_MEASURE,CONV_POWER_MEASURE,LOAD_POWER_MEASURE,TEMP_AMB,TEMP_MEASURE,TEMP_SENSE,PAD
125.06,10.00,10.00,5.14,4.97,1.00,0.54,1.01,1.00,,5.43,5.17,4.96,-99.00,-99.00,73.85,
125.84,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.30,
126.60,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,74.30,
127.32,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.30,
128.11,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.96,-99.00,-99.00,74.30,
128.78,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.30,
129.53,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.30,
130.23,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,74.75,
131.00,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.30,
131.71,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.75,
132.43,10.00,10.00,5.14,4.97,1.00,0.54,0.99,1.00,,5.43,5.11,4.96,-99.00,-99.00,74.75,
133.21,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,74.75,
133.92,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,74.75,
134.67,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.75,
135.44,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.75,
136.15,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.96,-99.00,-99.00,74.30,
136.84,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.75,
137.56,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,74.75,
138.35,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,74.75,
139.14,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.75,
139.94,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.75,
140.81,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.20,
141.67,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,74.75,
142.44,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,75.20,
143.26,10.00,10.00,5.14,4.97,1.00,0.54,1.01,1.00,,5.43,5.13,4.96,-99.00,-99.00,74.75,
144.10,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.20,
144.89,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,75.20,
145.68,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,75.20,
146.52,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.96,-99.00,-99.00,75.20,
147.36,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.65,
148.23,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,75.20,
149.03,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.20,
149.98,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.96,-99.00,-99.00,75.20,
150.87,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,75.65,
151.68,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,75.20,
152.55,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.65,
153.42,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.20,
154.31,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,75.65,
155.16,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.20,
155.99,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.20,
156.79,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.65,
157.69,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.65,
158.48,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,75.20,
159.44,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,75.65,
160.30,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,75.65,
161.12,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,75.65,
162.02,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,75.65,
162.96,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,75.65,
163.94,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,75.65,
164.85,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,75.65,
165.81,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,76.10,
166.72,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,76.10,
167.71,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,75.65,
168.63,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.10,
169.53,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,76.10,
170.49,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,76.10,
171.55,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.10,
172.47,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.10,
173.47,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.10,
174.42,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,76.10,
175.45,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,76.55,
176.43,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,76.10,
177.45,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,76.10,
178.51,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.10,
179.58,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.55,
180.59,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,76.55,
181.53,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.55,
182.60,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,76.55,
183.63,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.55,
184.66,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.10,
185.71,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.55,
186.84,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,76.55,
187.93,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,76.55,
188.94,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,76.55,
189.95,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,76.55,
190.97,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.55,
192.00,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.55,
193.07,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.55,
194.19,10.00,10.00,5.15,4.97,1.00,0.54,0.99,1.00,,5.43,5.11,4.97,-99.00,-99.00,76.55,
195.25,10.00,10.00,5.14,4.97,1.00,0.54,0.99,1.00,,5.43,5.11,4.97,-99.00,-99.00,76.55,
196.33,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,76.55,
197.43,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,76.55,
198.62,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,77.00,
199.73,10.00,10.00,5.14,4.97,1.00,0.54,0.99,1.00,,5.43,5.12,4.97,-99.00,-99.00,77.00,
200.90,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.00,
202.05,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.00,
203.18,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.00,
204.32,10.00,10.00,5.14,4.97,1.00,0.54,0.99,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.00,
205.42,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.00,
206.57,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.00,
207.78,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.45,
209.00,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.45,
210.49,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.00,
211.75,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.00,
212.89,10.00,10.00,5.15,4.98,1.00,0.54,0.99,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.00,
214.06,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.00,
215.26,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.00,
216.42,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.00,
217.56,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.45,
218.76,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.45,
220.00,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,77.45,
221.22,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.45,
222.46,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.45,
223.71,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.45,
224.96,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.45,
226.17,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,77.45,
227.44,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.45,
228.73,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,77.45,
230.26,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,77.45,
231.53,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
232.86,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.45,
234.12,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.11,4.97,-99.00,-99.00,77.45,
235.37,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,77.90,
236.72,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.45,
237.99,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,77.45,
239.32,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.45,
240.66,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.45,
241.98,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,77.45,
243.23,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.90,
244.71,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,77.45,
246.01,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.90,
247.36,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.11,4.97,-99.00,-99.00,77.90,
248.68,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.45,
250.06,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
251.42,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.45,
252.78,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
254.23,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
255.65,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
257.16,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.45,
258.64,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.90,
260.04,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
261.45,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
262.79,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
264.27,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
265.74,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.35,
267.26,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.90,
268.79,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
270.23,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
271.68,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.35,
273.14,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
274.51,10.00,10.00,5.15,4.98,1.00,0.54,0.99,1.00,,5.43,5.11,4.97,-99.00,-99.00,77.90,
276.00,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
277.58,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,77.90,
279.05,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,77.90,
280.48,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,77.90,
282.10,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
283.45,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
284.90,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
286.51,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,78.35,
287.99,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
289.53,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,78.35,
291.09,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.17,4.97,-99.00,-99.00,78.80,
292.68,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.35,
294.31,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.80,
296.01,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
297.31,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
298.93,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.35,
300.53,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
302.19,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
303.78,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
305.41,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,78.35,
306.91,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
308.67,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.80,
310.26,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.35,
311.90,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,78.80,
313.55,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,78.80,
315.35,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.80,
317.00,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,78.80,
318.68,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.80,
320.30,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.80,
322.00,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.11,4.97,-99.00,-99.00,78.80,
323.72,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.80,
325.45,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.80,
327.17,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.80,
328.77,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,78.80,
330.48,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.80,
332.39,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,78.80,
334.14,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
335.92,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
337.70,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
339.44,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
341.15,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,78.80,
342.90,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
344.72,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
346.53,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
348.01,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
350.61,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
352.48,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
354.32,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
356.17,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
357.70,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
359.56,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
363.07,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
364.87,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,78.80,
366.83,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
368.69,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
370.52,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
372.39,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
374.21,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
376.27,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
378.14,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
380.10,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,79.25,
382.15,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
384.11,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
386.10,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
388.04,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,79.25,
390.09,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,79.25,
392.05,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,79.25,
394.04,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
396.03,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
398.01,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
400.02,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.17,4.97,-99.00,-99.00,79.25,
402.23,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,79.25,
403.91,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
406.00,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,79.25,
